mcc,eval_loss,acc,prec_micro,prec_macro,rec_micro,rec_macro,f1_micro,f1_macro,data_name,model_name,seed,train_batch_size,epoch
0.6548769605434243,0.6216534972190857,0.7783751493428913,0.7783751493428913,0.7077893486781612,0.7783751493428913,0.6474899865609889,0.7783751493428913,0.6710314957011614,es_en_DEEP_quad,ConfliBERT-cont-cased,123,8,1
0.6792900553083873,0.6505110053455129,0.7837514934289128,0.7837514934289128,0.6862909304686362,0.7837514934289128,0.7123079068343591,0.7837514934289128,0.6916361638098958,es_en_DEEP_quad,ConfliBERT-cont-cased,123,8,2
0.6910426984582039,0.824002858470468,0.7945041816009558,0.7945041816009558,0.7100407972869699,0.7945041816009558,0.7084972257610593,0.7945041816009557,0.7079503596514395,es_en_DEEP_quad,ConfliBERT-cont-cased,123,8,3
0.6814902456684248,1.058686656110427,0.7861409796893668,0.7861409796893668,0.6937944310922115,0.7861409796893668,0.7076865893497841,0.7861409796893668,0.6995382671837649,es_en_DEEP_quad,ConfliBERT-cont-cased,123,8,4
0.6798196950267392,1.1900713373632992,0.7849462365591398,0.7849462365591398,0.6884506594781211,0.7849462365591398,0.7067846744148978,0.7849462365591398,0.6969943426115515,es_en_DEEP_quad,ConfliBERT-cont-cased,123,8,5
0.666700941751639,0.6270351234604331,0.7801672640382318,0.7801672640382318,0.6863981089570538,0.7801672640382318,0.6840801871621143,0.7801672640382318,0.6846464636253657,es_en_DEEP_quad,ConfliBERT-cont-cased,124,8,1
0.678041894374209,0.6452716361073887,0.7795698924731183,0.7795698924731183,0.6962027640554835,0.7795698924731183,0.7032314034607798,0.7795698924731183,0.6830885166823137,es_en_DEEP_quad,ConfliBERT-cont-cased,124,8,2
0.6665763016869422,0.8992696895318872,0.7771804062126643,0.7771804062126643,0.682747517845247,0.7771804062126643,0.6943052984511862,0.7771804062126643,0.6796051749249141,es_en_DEEP_quad,ConfliBERT-cont-cased,124,8,3
0.6879714991539108,1.0250992213978487,0.7921146953405018,0.7921146953405018,0.7035787522317516,0.7921146953405018,0.7103429000346769,0.7921146953405018,0.7064940826225347,es_en_DEEP_quad,ConfliBERT-cont-cased,124,8,4
0.6790744209819998,1.1396659682778751,0.7837514934289128,0.7837514934289128,0.6908539598785044,0.7837514934289128,0.7109709462358986,0.7837514934289128,0.6979879051248454,es_en_DEEP_quad,ConfliBERT-cont-cased,124,8,5
0.6668775649641003,0.6110740198808557,0.7819593787335722,0.7819593787335722,0.69444395495072,0.7819593787335722,0.6779917168302547,0.7819593787335722,0.6820855146063545,es_en_DEEP_quad,ConfliBERT-cont-cased,125,8,1
0.6702895141244236,0.6340304665705737,0.7783751493428913,0.7783751493428913,0.6966442819236263,0.7783751493428913,0.7007909943781725,0.7783751493428913,0.6940443993760606,es_en_DEEP_quad,ConfliBERT-cont-cased,125,8,2
0.6820500042769655,0.7512135032345267,0.7885304659498208,0.7885304659498208,0.6968487842749499,0.7885304659498208,0.7081262650161404,0.7885304659498207,0.7014635449761276,es_en_DEEP_quad,ConfliBERT-cont-cased,125,8,3
0.6662514090171121,1.0498896942419165,0.7735961768219832,0.7735961768219832,0.6778276749877559,0.7735961768219832,0.7032953300223234,0.7735961768219832,0.6804990264961636,es_en_DEEP_quad,ConfliBERT-cont-cased,125,8,4
0.6670167211124661,1.1384973140323864,0.7777777777777778,0.7777777777777778,0.678941940892993,0.7777777777777778,0.6959710258571983,0.7777777777777778,0.685557129820187,es_en_DEEP_quad,ConfliBERT-cont-cased,125,8,5
0.6682184253713146,0.6541797010337606,0.7837514934289128,0.7837514934289128,0.694395464043963,0.7837514934289128,0.6786883082473495,0.7837514934289128,0.6835025283839797,es_en_DEEP_quad,ConfliBERT-cont-cased,126,8,1
0.665049739548802,0.7045533727197086,0.7664277180406213,0.7664277180406213,0.6654518318460143,0.7664277180406213,0.7130079634682606,0.7664277180406213,0.680320171480866,es_en_DEEP_quad,ConfliBERT-cont-cased,126,8,2
0.6643973013806491,0.8619273375062382,0.7741935483870968,0.7741935483870968,0.6746118344786384,0.7741935483870968,0.6937469614759013,0.7741935483870968,0.6827797993703612,es_en_DEEP_quad,ConfliBERT-cont-cased,126,8,3
0.6668361372795727,1.1213510211776285,0.7771804062126643,0.7771804062126643,0.6817639148745774,0.7771804062126643,0.691518543506009,0.7771804062126643,0.6849712460752416,es_en_DEEP_quad,ConfliBERT-cont-cased,126,8,4
0.6446042388861513,1.2614423737806433,0.7616487455197133,0.7616487455197133,0.6529688668883521,0.7616487455197133,0.6684614021910356,0.7616487455197133,0.6597402465390882,es_en_DEEP_quad,ConfliBERT-cont-cased,126,8,5
0.6476166632347303,0.6304013676503125,0.7646356033452808,0.7646356033452808,0.6471736837740971,0.7646356033452808,0.6534603570776308,0.7646356033452807,0.6469414729297929,es_en_DEEP_quad,ConfliBERT-cont-cased,127,8,1
0.6730731007290423,0.6588816239553339,0.7777777777777778,0.7777777777777778,0.6831114638455219,0.7777777777777778,0.6956017915163486,0.7777777777777778,0.6738154982107025,es_en_DEEP_quad,ConfliBERT-cont-cased,127,8,2
0.6817313571974296,0.7324124574661255,0.7855436081242533,0.7855436081242533,0.688285378382594,0.7855436081242533,0.7069025603923382,0.7855436081242533,0.695127382108373,es_en_DEEP_quad,ConfliBERT-cont-cased,127,8,3
0.6752009551965789,1.03835248596528,0.7801672640382318,0.7801672640382318,0.6840343008665754,0.7801672640382318,0.699252074432485,0.7801672640382318,0.6856680189486241,es_en_DEEP_quad,ConfliBERT-cont-cased,127,8,4
