mcc,eval_loss,acc,prec_micro,prec_macro,rec_micro,rec_macro,f1_micro,f1_macro,data_name,model_name,seed,train_batch_size,epoch
0.6760908238556615,0.6072580691646127,0.7783751493428913,0.7783751493428913,0.66697359807663,0.7783751493428913,0.7006870272303575,0.7783751493428913,0.6780064812756644,Quad_EN,ConfliBERT-cont-cased,123,8,1
0.6619100320103579,0.7354053469265208,0.7801672640382318,0.7801672640382318,0.6856894600766938,0.7801672640382318,0.6515606872993267,0.7801672640382318,0.6610222787848246,Quad_EN,ConfliBERT-cont-cased,123,8,2
0.6691162674139052,0.8422645891413969,0.7783751493428913,0.7783751493428913,0.6662409925567225,0.7783751493428913,0.6716705236997539,0.7783751493428913,0.6675383405282336,Quad_EN,ConfliBERT-cont-cased,123,8,3
0.6843157906073307,1.105199603473439,0.7909199522102748,0.7909199522102748,0.6804312064404557,0.7909199522102748,0.6845260330342252,0.7909199522102748,0.6822221802808686,Quad_EN,ConfliBERT-cont-cased,123,8,4
0.6765701515119256,1.2251541719717138,0.7849462365591398,0.7849462365591398,0.6728715996805257,0.7849462365591398,0.6786609117739977,0.7849462365591398,0.6754643993687781,Quad_EN,ConfliBERT-cont-cased,123,8,5
0.67570605263171,0.6275969954097972,0.7765830346475507,0.7765830346475507,0.6690717921721548,0.7765830346475507,0.703328046461863,0.7765830346475507,0.6835576732096496,Quad_EN,ConfliBERT-cont-cased,124,8,1
0.7138229892396203,0.6008937166017645,0.8106332138590203,0.8106332138590203,0.7124156838402648,0.8106332138590203,0.7146603285748908,0.8106332138590203,0.7094337757788746,Quad_EN,ConfliBERT-cont-cased,124,8,2
0.6951618502457005,0.7710560086895438,0.7939068100358423,0.7939068100358423,0.6848607764138179,0.7939068100358423,0.6935546009116076,0.7939068100358423,0.6845860767303252,Quad_EN,ConfliBERT-cont-cased,124,8,3
0.6797187096952018,0.9468533887582666,0.7873357228195937,0.7873357228195937,0.6788788004571696,0.7873357228195937,0.6838157235710081,0.7873357228195937,0.6799955919156622,Quad_EN,ConfliBERT-cont-cased,124,8,4
0.6800528610791184,1.084800916559556,0.7879330943847073,0.7879330943847073,0.6775198170230441,0.7879330943847073,0.6753912720894353,0.7879330943847073,0.6749132781238064,Quad_EN,ConfliBERT-cont-cased,124,8,5
0.646822721981893,0.6959762713488411,0.7544802867383512,0.7544802867383512,0.6684750683281078,0.7544802867383512,0.6310753395133671,0.7544802867383512,0.6186857968131678,Quad_EN,ConfliBERT-cont-cased,125,8,1
0.6977490962515454,0.57609722719473,0.7962962962962963,0.7962962962962963,0.6886506602430671,0.7962962962962963,0.7095259615066941,0.7962962962962963,0.6957450254070207,Quad_EN,ConfliBERT-cont-cased,125,8,2
0.6828618574918222,0.7828531195135677,0.7921146953405018,0.7921146953405018,0.6859590766818173,0.7921146953405018,0.676013227500378,0.7921146953405018,0.6805329758415107,Quad_EN,ConfliBERT-cont-cased,125,8,3
0.67646967949393,1.0201204384074491,0.7813620071684588,0.7813620071684588,0.6698396926521152,0.7813620071684588,0.6909711447331268,0.7813620071684588,0.6775440963475532,Quad_EN,ConfliBERT-cont-cased,125,8,4
0.687914158620098,1.1122127981746899,0.7933094384707288,0.7933094384707288,0.6850792221027033,0.7933094384707288,0.686860550417177,0.7933094384707288,0.6858043398005498,Quad_EN,ConfliBERT-cont-cased,125,8,5
0.681879631618278,0.5721396014970892,0.7927120669056152,0.7927120669056152,0.692340351634635,0.7927120669056152,0.6657438040402621,0.7927120669056152,0.6760111266343655,Quad_EN,ConfliBERT-cont-cased,126,8,1
0.7096761673763785,0.6535687954986796,0.8022700119474313,0.8022700119474313,0.7001389033587173,0.8022700119474313,0.732791145946351,0.8022700119474313,0.709352031708339,Quad_EN,ConfliBERT-cont-cased,126,8,2
0.6748533549175336,0.848933500402114,0.7819593787335722,0.7819593787335722,0.6714391187159989,0.7819593787335722,0.68360664974504,0.7819593787335722,0.6753776726718556,Quad_EN,ConfliBERT-cont-cased,126,8,3
0.6773229939174092,1.0104509697240942,0.7849462365591398,0.7849462365591398,0.6722186532053802,0.7849462365591398,0.6826720190932194,0.7849462365591398,0.6764290733821428,Quad_EN,ConfliBERT-cont-cased,126,8,4
0.6751754927565331,1.172598965027753,0.7837514934289128,0.7837514934289128,0.670634905122371,0.7837514934289128,0.6781683278391971,0.7837514934289128,0.6741475423444631,Quad_EN,ConfliBERT-cont-cased,126,8,5
0.6676970010082786,0.5913299216943628,0.7759856630824373,0.7759856630824373,0.6720697838846171,0.7759856630824373,0.6760105108253669,0.7759856630824373,0.6567576941256991,Quad_EN,ConfliBERT-cont-cased,127,8,1
0.6912359420544641,0.615892783683889,0.7927120669056152,0.7927120669056152,0.6842929344407366,0.7927120669056152,0.7035013207236933,0.7927120669056152,0.6915847708353329,Quad_EN,ConfliBERT-cont-cased,127,8,2
0.6854881803960122,0.7884706363958471,0.7897252090800478,0.7897252090800478,0.6783326737100208,0.7897252090800478,0.683357997438707,0.7897252090800478,0.6787275749412507,Quad_EN,ConfliBERT-cont-cased,127,8,3
0.6813794797288738,1.0751852323027218,0.7897252090800478,0.7897252090800478,0.6816403741915695,0.7897252090800478,0.6760993840752669,0.7897252090800478,0.677885921048686,Quad_EN,ConfliBERT-cont-cased,127,8,4
0.6880614566924579,1.1744237436967737,0.7921146953405018,0.7921146953405018,0.6796519456059714,0.7921146953405018,0.6845659363492361,0.7921146953405018,0.681501072106097,Quad_EN,ConfliBERT-cont-cased,127,8,5
