mcc,eval_loss,acc,prec_micro,prec_macro,rec_micro,rec_macro,f1_micro,f1_macro,data_name,model_name,seed,train_batch_size,epoch
0.6598754993322061,0.6596361942151013,0.7753882915173238,0.7753882915173238,0.6689471171239127,0.7753882915173238,0.6657223876150095,0.7753882915173238,0.661159659078152,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,123,8,1
0.6746240042246026,0.6399209096151239,0.7867383512544803,0.7867383512544803,0.7024031225548281,0.7867383512544803,0.6720157824090028,0.7867383512544803,0.6809554282726558,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,123,8,2
0.6793413723900881,0.8202580634285422,0.7843488649940262,0.7843488649940262,0.6939511832852794,0.7843488649940262,0.6917772062372907,0.7843488649940262,0.6879676290584813,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,123,8,3
0.6788226622895547,0.9873862967771643,0.7855436081242533,0.7855436081242533,0.6803052994708964,0.7855436081242533,0.6940930333941717,0.7855436081242533,0.684928802453624,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,123,8,4
0.6779042510178676,1.1294211569954367,0.7843488649940262,0.7843488649940262,0.6772328051084402,0.7843488649940262,0.6935651730849556,0.7843488649940262,0.6839320615599462,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,123,8,5
0.6421832988162057,0.6854238878278172,0.7640382317801673,0.7640382317801673,0.7028622877568006,0.7640382317801673,0.6257638536818229,0.7640382317801674,0.6336043424616832,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,124,8,1
0.671548538248338,0.6185629788567039,0.7765830346475507,0.7765830346475507,0.6673488555863637,0.7765830346475507,0.6934205582382745,0.7765830346475507,0.6781576598788627,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,124,8,2
0.6786743388669292,0.7203699490603279,0.7843488649940262,0.7843488649940262,0.6828744069937908,0.7843488649940262,0.6998884913790336,0.7843488649940262,0.6901612800486644,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,124,8,3
0.6748443485561845,1.0113641689805424,0.7855436081242533,0.7855436081242533,0.6951876813962745,0.7855436081242533,0.682034754122303,0.7855436081242533,0.6865896619728737,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,124,8,4
0.6734641120814904,1.1405038798556608,0.7837514934289128,0.7837514934289128,0.6843088430059578,0.7837514934289128,0.6835960950445182,0.7837514934289128,0.6832762574674256,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,124,8,5
0.6515955369019225,0.6106312047032749,0.7634408602150538,0.7634408602150538,0.6584728783003714,0.7634408602150538,0.6669685339576574,0.7634408602150536,0.6517642242663657,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,125,8,1
0.6735371554104037,0.6535851499613594,0.7849462365591398,0.7849462365591398,0.7142335980091394,0.7849462365591398,0.675760827989516,0.7849462365591398,0.6885459338308972,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,125,8,2
0.6662965989290337,0.8231650100034826,0.7688172043010753,0.7688172043010753,0.6592381748577965,0.7688172043010753,0.6998717536731716,0.7688172043010751,0.6755936379824888,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,125,8,3
0.675781665572154,0.993227878037621,0.7837514934289128,0.7837514934289128,0.6856093688471272,0.7837514934289128,0.6918965284336572,0.7837514934289128,0.6873399774472909,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,125,8,4
0.6777245504665066,1.1255501999574549,0.7843488649940262,0.7843488649940262,0.6830957741559075,0.7843488649940262,0.6900918649501563,0.7843488649940262,0.685584830292605,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,125,8,5
0.625526350730395,0.7445264528779423,0.7359617682198327,0.7359617682198327,0.6586402650721533,0.7359617682198327,0.6598380624927752,0.7359617682198328,0.6469289308217618,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,126,8,1
0.6752587033412143,0.6552094343830558,0.7825567502986858,0.7825567502986858,0.6972852433627985,0.7825567502986858,0.6818056961808339,0.7825567502986858,0.6840752112113948,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,126,8,2
0.6559368431134296,0.7898385664995979,0.7688172043010753,0.7688172043010753,0.6816785005974297,0.7688172043010753,0.6688922608679311,0.7688172043010751,0.670267372511618,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,126,8,3
0.6763723762131841,1.0515334781478434,0.7855436081242533,0.7855436081242533,0.6771660039786068,0.7855436081242533,0.6839801984820475,0.7855436081242533,0.678120844514879,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,126,8,4
0.6812604324410695,1.1597222510506124,0.7879330943847073,0.7879330943847073,0.6845642483800235,0.7879330943847073,0.690152984416294,0.7879330943847073,0.6869396901116731,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,126,8,5
0.6511655758569959,0.7581205087549546,0.7741935483870968,0.7741935483870968,0.6855818485498022,0.7741935483870968,0.6471638332499292,0.7741935483870968,0.6627124114494316,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,127,8,1
0.6681994869816883,0.6294504842337441,0.7741935483870968,0.7741935483870968,0.6772244780253102,0.7741935483870968,0.6829140936741849,0.7741935483870968,0.6755273461715079,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,127,8,2
0.6541424860751088,0.8241031169891357,0.7646356033452808,0.7646356033452808,0.6498148003961388,0.7646356033452808,0.677214696110844,0.7646356033452807,0.6564501946126602,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,127,8,3
0.6739536098969421,1.0127135760643904,0.7843488649940262,0.7843488649940262,0.6787612846152202,0.7843488649940262,0.6798181401896177,0.7843488649940262,0.6792623819061332,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,127,8,4
0.6852806980908998,1.1396707857356352,0.7891278375149343,0.7891278375149343,0.6881529757916711,0.7891278375149343,0.7009428488564138,0.7891278375149343,0.6933327523346369,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,127,8,5
0.6328123952474639,0.6914990965057822,0.7455197132616488,0.7455197132616488,0.6467796106958865,0.7455197132616488,0.6581625160573755,0.7455197132616488,0.619844514687907,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,128,8,1
0.673711192429953,0.6050206282559563,0.7825567502986858,0.7825567502986858,0.689016768780118,0.7825567502986858,0.6835820799248132,0.7825567502986858,0.6826491340856681,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,128,8,2
0.6648553632461798,0.8006171584129333,0.7777777777777778,0.7777777777777778,0.6715800339576483,0.7777777777777778,0.676063370714813,0.7777777777777778,0.6720861150297892,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,128,8,3
0.6778802224267442,1.0427261836388533,0.7837514934289128,0.7837514934289128,0.6788906616011154,0.7837514934289128,0.697216465954136,0.7837514934289128,0.6843938393502785,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,128,8,4
0.6726434192570683,1.1774538965786205,0.7825567502986858,0.7825567502986858,0.6800042125986426,0.7825567502986858,0.6857724148928008,0.7825567502986858,0.681948585052631,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,128,8,5
0.6466653648598137,0.6306292660096112,0.7634408602150538,0.7634408602150538,0.6585858050112826,0.7634408602150538,0.6481539528059267,0.7634408602150536,0.6396879959735372,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,129,8,1
0.6858052600825584,0.6953852316912483,0.7927120669056152,0.7927120669056152,0.6862114428713835,0.7927120669056152,0.6843842967912313,0.7927120669056152,0.6801427966480832,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,129,8,2
0.6627134406774435,0.7978092186591205,0.7765830346475507,0.7765830346475507,0.6796859373309359,0.7765830346475507,0.6713634676664613,0.7765830346475507,0.6686094833119329,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,129,8,3
0.6762409584114002,1.0260365149554085,0.7837514934289128,0.7837514934289128,0.6869423853405546,0.7837514934289128,0.6879806474128507,0.7837514934289128,0.6829142403652644,en_es_DEEP_quad,ConfliBERT-Spanish-multilingual-cased-v2,129,8,4
