mcc,eval_loss,acc,prec_micro,prec_macro,rec_micro,rec_macro,f1_micro,f1_macro,data_name,model_name,seed,train_batch_size,epoch
0.6091416150808181,0.7273565285346087,0.7287933094384708,0.7287933094384708,0.6292022994372705,0.7287933094384708,0.6123548209874092,0.7287933094384708,0.5672871417686058,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,123,8,1
0.6599659605792604,0.6743213464232052,0.7765830346475507,0.7765830346475507,0.6824152591570101,0.7765830346475507,0.6657294767433397,0.7765830346475507,0.6672837922620516,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,123,8,2
0.6672246478734651,0.8650958853609422,0.7783751493428913,0.7783751493428913,0.6779367968998126,0.7783751493428913,0.6796312984337902,0.7783751493428913,0.6777041999153849,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,123,8,3
0.6694209347521547,1.105159275672015,0.7813620071684588,0.7813620071684588,0.6802625157763679,0.7813620071684588,0.682620518005794,0.7813620071684588,0.6806819166976069,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,123,8,4
0.6691513661591203,1.2665783237008488,0.7795698924731183,0.7795698924731183,0.6794310574083583,0.7795698924731183,0.6836325093284918,0.7795698924731183,0.6805058524699723,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,123,8,5
0.6289827919111056,0.749285687418545,0.7610513739545998,0.7610513739545998,0.6724787514780158,0.7610513739545998,0.6216893559741753,0.7610513739545998,0.6395838434298016,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,124,8,1
0.6809493539641089,0.6751169772709117,0.7825567502986858,0.7825567502986858,0.6840288627543403,0.7825567502986858,0.7021520777115515,0.7825567502986858,0.690541450810535,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,124,8,2
0.6799596030428042,0.8549812260796043,0.7861409796893668,0.7861409796893668,0.68856133752587,0.7861409796893668,0.6920538466332562,0.7861409796893668,0.6874480049749593,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,124,8,3
0.6702170428349512,1.0689529846696293,0.7795698924731183,0.7795698924731183,0.6695952023481978,0.7795698924731183,0.6838471040265055,0.7795698924731183,0.6755764932831334,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,124,8,4
0.6795561613695652,1.2119333077879513,0.7873357228195937,0.7873357228195937,0.6825085969524743,0.7873357228195937,0.6868392407102394,0.7873357228195937,0.6844920112297878,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,124,8,5
0.6544556072469719,0.6842318492777207,0.7676224611708483,0.7676224611708483,0.6605659425207343,0.7676224611708483,0.6621072605949536,0.7676224611708484,0.6561563947014231,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,125,8,1
0.6481792403844638,0.8024372300680946,0.7718040621266428,0.7718040621266428,0.6760084241033499,0.7718040621266428,0.6326080514842034,0.7718040621266428,0.6452380092139375,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,125,8,2
0.669675418056974,0.8671390940161312,0.7783751493428913,0.7783751493428913,0.6798350594594674,0.7783751493428913,0.6826049590992805,0.7783751493428913,0.6792861714923559,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,125,8,3
0.675027455739296,1.1081540233948652,0.7879330943847073,0.7879330943847073,0.6885426426006006,0.7879330943847073,0.6711966630469075,0.7879330943847073,0.677796908059688,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,125,8,4
0.6776022943997728,1.220146778751822,0.7873357228195937,0.7873357228195937,0.6861362966896262,0.7873357228195937,0.6837014999711023,0.7873357228195937,0.684816960519829,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,125,8,5
0.6538623170588247,0.7174372708096224,0.7628434886499402,0.7628434886499402,0.6570191535903611,0.7628434886499402,0.6793042305106306,0.7628434886499402,0.6641555915767753,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,126,8,1
0.6888872909303824,0.644491244764889,0.7891278375149343,0.7891278375149343,0.6868109017530586,0.7891278375149343,0.7013894982270619,0.7891278375149343,0.6850577189702913,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,126,8,2
0.6663758241284152,0.8836150309618782,0.7783751493428913,0.7783751493428913,0.6804308456980734,0.7783751493428913,0.6707735501251587,0.7783751493428913,0.669543725782345,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,126,8,3
0.6729985656905175,1.0532707992722006,0.7819593787335722,0.7819593787335722,0.6767129192519163,0.7819593787335722,0.6815475971236924,0.7819593787335722,0.6783376758261398,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,126,8,4
0.6743747854284696,1.2210335906814127,0.7837514934289128,0.7837514934289128,0.6787221070776315,0.7837514934289128,0.6836497476940854,0.7837514934289128,0.6809163089682061,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,126,8,5
0.6676101165863085,0.6278634088880876,0.7771804062126643,0.7771804062126643,0.6709270349635854,0.7771804062126643,0.6790848873348267,0.7771804062126643,0.6715515765871116,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,127,8,1
0.6828521315592383,0.642196402830236,0.7879330943847073,0.7879330943847073,0.6817860617897177,0.7879330943847073,0.6968471984394808,0.7879330943847073,0.6888041986039022,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,127,8,2
0.6773693105167848,0.8343795152271495,0.7831541218637993,0.7831541218637993,0.6794452323430685,0.7831541218637993,0.6960870594858348,0.7831541218637993,0.686927607289845,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,127,8,3
0.6850928640974216,1.065076670225929,0.7927120669056152,0.7927120669056152,0.6908099334678018,0.7927120669056152,0.6873547467274228,0.7927120669056152,0.688803525192583,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,127,8,4
0.6911876706344531,1.1930809406673206,0.7945041816009558,0.7945041816009558,0.6882888156776484,0.7945041816009558,0.6965635821901989,0.7945041816009557,0.6919708390048408,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,127,8,5
0.6650266459006134,0.6625408565296846,0.7765830346475507,0.7765830346475507,0.6691853500417781,0.7765830346475507,0.6789159695035332,0.7765830346475507,0.6726886413258296,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,128,8,1
0.668887090310644,0.7012301473056569,0.7819593787335722,0.7819593787335722,0.6803702044277601,0.7819593787335722,0.6770320202855467,0.7819593787335722,0.6766556711620452,Quad_EN_ES_TR,ConfliBERT-Spanish-multilingual-cased-v2-Quad-en-es,128,8,2
