id,en_general_rarity,en_genre_rarity,es_en_DEEP_general_rarity,es_en_DEEP_genre_rarity,es_en_DEEPL_general_rarity,es_en_DEEPL_genre_rarity,es_en_GOOGLE_general_rarity,es_en_GOOGLE_genre_rarity,es_en_TRANSFORMERS_general_rarity,es_en_TRANSFORMERS_genre_rarity,ar_en_DEEP_general_rarity,ar_en_DEEP_genre_rarity,ar_en_DEEPL_general_rarity,ar_en_DEEPL_genre_rarity,ar_en_GOOGLE_general_rarity,ar_en_GOOGLE_genre_rarity,ar_en_TRANSFORMERS_general_rarity,ar_en_TRANSFORMERS_genre_rarity
2005/s/2005/642/54:5,0.1282051282051282,0.10256410256410256,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.18421052631578946,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.16279069767441862,0.11627906976744186,0.2,0.14285714285714285,0.16279069767441862,0.11627906976744186,0.21428571428571427,0.09523809523809523
2013/s/2013/447/22:4,0.36666666666666664,0.03333333333333333,0.23333333333333334,0.0,0.23333333333333334,0.0,0.23333333333333334,0.0,0.23333333333333334,0.0,0.3448275862068966,0.0,0.32142857142857145,0.03571428571428571,0.3448275862068966,0.0,0.3448275862068966,0.034482758620689655
2009/s/prst/2009/1/595:1,0.3,0.0,0.32142857142857145,0.0,0.3333333333333333,0.0,0.32142857142857145,0.0,0.2903225806451613,0.0,0.3103448275862069,0.0,0.3103448275862069,0.0,0.3103448275862069,0.0,0.3103448275862069,0.0
2009/s/res/1904_2009_/68:1,0.22807017543859648,0.0,0.23333333333333334,0.016666666666666666,0.20689655172413793,0.0,0.2542372881355932,0.01694915254237288,0.22033898305084745,0.0,0.22580645161290322,0.0,0.21052631578947367,0.0,0.22580645161290322,0.0,0.2153846153846154,0.0
2005/s/2005/636/29:1,0.3157894736842105,0.0,0.3157894736842105,0.0,0.19047619047619047,0.0,0.3157894736842105,0.0,0.3,0.0,0.2777777777777778,0.0,0.3157894736842105,0.0,0.2777777777777778,0.0,0.3157894736842105,0.0
2008/s/prst/2008/45/2:1,0.10204081632653061,0.02040816326530612,0.10638297872340426,0.02127659574468085,0.10638297872340426,0.02127659574468085,0.14893617021276595,0.06382978723404255,0.14285714285714285,0.02040816326530612,0.1956521739130435,0.043478260869565216,0.14583333333333334,0.041666666666666664,0.1956521739130435,0.043478260869565216,0.125,0.020833333333333332
2010/s/prst/2010/25/568:1,0.2857142857142857,0.0,0.3333333333333333,0.0,0.42857142857142855,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0
2012/s/res/2083__2012_/178:1,0.2631578947368421,0.05263157894736842,0.2,0.0,0.15789473684210525,0.0,0.2,0.0,0.2,0.0,0.2631578947368421,0.0,0.2631578947368421,0.0,0.2631578947368421,0.0,0.2631578947368421,0.0
2013/s/2013/792/18:1,0.35714285714285715,0.0,0.3225806451612903,0.016129032258064516,0.39622641509433965,0.03773584905660377,0.3225806451612903,0.016129032258064516,0.3620689655172414,0.017241379310344827,0.2676056338028169,0.014084507042253521,0.29577464788732394,0.014084507042253521,0.2676056338028169,0.014084507042253521,0.2777777777777778,0.013888888888888888
2008/s/2008/258/81:3,0.3,0.0,0.3684210526315789,0.0,0.23809523809523808,0.0,0.3684210526315789,0.0,0.23809523809523808,0.0,0.35,0.0,0.3157894736842105,0.0,0.35,0.0,0.3,0.0
2011/s/2011/463/168:5,0.2631578947368421,0.0,0.18181818181818182,0.0,0.19230769230769232,0.0,0.18181818181818182,0.0,0.2,0.0,0.3333333333333333,0.0,0.2777777777777778,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2005/s/2005/636/676:1,0.38636363636363635,0.10227272727272728,0.4380952380952381,0.0380952380952381,0.3723404255319149,0.07446808510638298,0.4519230769230769,0.04807692307692308,0.42452830188679247,0.04716981132075472,0.3894736842105263,0.042105263157894736,0.4567901234567901,0.06172839506172839,0.3894736842105263,0.042105263157894736,0.463768115942029,0.057971014492753624
2014/s/2014/935/80:2,0.29411764705882354,0.058823529411764705,0.3125,0.0625,0.30303030303030304,0.06060606060606061,0.3333333333333333,0.13333333333333333,0.30303030303030304,0.06060606060606061,0.29411764705882354,0.058823529411764705,0.30303030303030304,0.06060606060606061,0.3125,0.125,0.3235294117647059,0.058823529411764705
2014/s/2014/731/14:3,0.3055555555555556,0.0,0.24324324324324326,0.0,0.21621621621621623,0.0,0.21621621621621623,0.0,0.21621621621621623,0.0,0.2571428571428571,0.0,0.2571428571428571,0.0,0.2631578947368421,0.0,0.21621621621621623,0.0
2007/s/2007/677/102:2,0.18421052631578946,0.0,0.13333333333333333,0.0,0.13953488372093023,0.0,0.1590909090909091,0.0,0.13157894736842105,0.0,0.24324324324324326,0.02702702702702703,0.175,0.025,0.2777777777777778,0.027777777777777776,0.21951219512195122,0.024390243902439025
2014/s/2014/957/82:1,0.2926829268292683,0.024390243902439025,0.17391304347826086,0.021739130434782608,0.17391304347826086,0.021739130434782608,0.17391304347826086,0.021739130434782608,0.14893617021276595,0.02127659574468085,0.3333333333333333,0.11904761904761904,0.27906976744186046,0.023255813953488372,0.3333333333333333,0.11904761904761904,0.275,0.025
2012/s/prst/2012/24/10:1,0.32653061224489793,0.0,0.3,0.0,0.3,0.02,0.3,0.0,0.2708333333333333,0.0,0.26666666666666666,0.016666666666666666,0.28846153846153844,0.0,0.26666666666666666,0.016666666666666666,0.2830188679245283,0.018867924528301886
2005/s/2005/60/462:2,0.1111111111111111,0.0,0.1111111111111111,0.0,0.14814814814814814,0.0,0.1111111111111111,0.0,0.14814814814814814,0.0,0.06896551724137931,0.0,0.07407407407407407,0.0,0.06896551724137931,0.0,0.10714285714285714,0.0
2000/s/2000/1196/59:5,0.21428571428571427,0.03571428571428571,0.21428571428571427,0.0,0.21428571428571427,0.0,0.21428571428571427,0.0,0.25,0.0,0.20689655172413793,0.034482758620689655,0.2413793103448276,0.034482758620689655,0.25,0.03571428571428571,0.3333333333333333,0.03333333333333333
2009/s/res/1904_2009_/74:1,0.29411764705882354,0.008403361344537815,0.2672413793103448,0.0,0.25862068965517243,0.0,0.2672413793103448,0.0,0.26666666666666666,0.0,0.25833333333333336,0.0,0.2962962962962963,0.0,0.256,0.0,0.25,0.0
2014/s/2014/369/37:1,0.24528301886792453,0.03773584905660377,0.2857142857142857,0.02040816326530612,0.2765957446808511,0.02127659574468085,0.2857142857142857,0.02040816326530612,0.2826086956521739,0.021739130434782608,0.24561403508771928,0.0,0.25925925925925924,0.037037037037037035,0.24561403508771928,0.0,0.23728813559322035,0.01694915254237288
1999/s/prst/1999/6/19:1,0.24242424242424243,0.0,0.2647058823529412,0.0,0.2727272727272727,0.0,0.2647058823529412,0.0,0.3,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,0.2222222222222222,0.0
2011/s/2011/463/395:4,0.21875,0.0,0.2,0.0,0.1724137931034483,0.0,0.2,0.0,0.13793103448275862,0.0,0.20588235294117646,0.0,0.20689655172413793,0.0,0.20588235294117646,0.0,0.20689655172413793,0.0
2014/s/res/2160__2014_/35:1,0.3125,0.03125,0.21052631578947367,0.0,0.3611111111111111,0.0,0.21052631578947367,0.0,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001/s/res/1363_2001_/14:1,0.2878787878787879,0.0,0.3333333333333333,0.0,0.3548387096774194,0.03225806451612903,0.3333333333333333,0.0,0.3387096774193548,0.016129032258064516,0.29411764705882354,0.014705882352941176,0.3125,0.015625,0.29411764705882354,0.014705882352941176,0.29577464788732394,0.0
2005/s/2005/572/96:1,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.12903225806451613,0.03225806451612903,0.25806451612903225,0.03225806451612903,0.21875,0.03125,0.25806451612903225,0.03225806451612903,0.21875,0.03125
2014/s/2014/902/70:4,0.3684210526315789,0.0,0.23529411764705882,0.0,0.23529411764705882,0.0,0.23529411764705882,0.0,0.16666666666666666,0.0,0.4375,0.0,0.375,0.0,0.4375,0.0,0.375,0.0
2003/s/2003/90/107:3,0.3,0.05,0.20833333333333334,0.0,0.2727272727272727,0.045454545454545456,0.20833333333333334,0.0,0.24,0.04,0.19047619047619047,0.0,0.2,0.0,0.19047619047619047,0.0,0.2,0.0
2010/s/prst/2010/25/782:1,0.2,0.0,0.2,0.0,0.19047619047619047,0.0,0.23076923076923078,0.02564102564102564,0.16666666666666666,0.0,0.11627906976744186,0.0,0.16666666666666666,0.0,0.11627906976744186,0.0,0.19047619047619047,0.0
2000/s/2000/1190/73:1,0.42105263157894735,0.10526315789473684,0.3783783783783784,0.13513513513513514,0.4444444444444444,0.1111111111111111,0.3783783783783784,0.13513513513513514,0.4444444444444444,0.1111111111111111,0.4090909090909091,0.09090909090909091,0.42105263157894735,0.10526315789473684,0.4090909090909091,0.09090909090909091,0.38461538461538464,0.10256410256410256
2011/s/2011/245/55:3,0.32786885245901637,0.04918032786885246,0.31666666666666665,0.05,0.3225806451612903,0.04838709677419355,0.31666666666666665,0.05,0.3125,0.046875,0.328125,0.03125,0.3728813559322034,0.03389830508474576,0.328125,0.03125,0.31746031746031744,0.031746031746031744
2006/s/2006/154/104:3,0.25,0.10714285714285714,0.2,0.06666666666666667,0.2857142857142857,0.07142857142857142,0.2,0.06666666666666667,0.2962962962962963,0.07407407407407407,0.23333333333333334,0.06666666666666667,0.2413793103448276,0.06896551724137931,0.23333333333333334,0.06666666666666667,0.2857142857142857,0.07142857142857142
2005/s/2005/60/183:3,0.14285714285714285,0.023809523809523808,0.15384615384615385,0.02564102564102564,0.14285714285714285,0.023809523809523808,0.15384615384615385,0.02564102564102564,0.15384615384615385,0.02564102564102564,0.1794871794871795,0.02564102564102564,0.1891891891891892,0.05405405405405406,0.1794871794871795,0.02564102564102564,0.18421052631578946,0.02631578947368421
2014/s/2014/740/53:1,0.35294117647058826,0.1568627450980392,0.2857142857142857,0.08928571428571429,0.3090909090909091,0.10909090909090909,0.2857142857142857,0.08928571428571429,0.2542372881355932,0.0847457627118644,0.3409090909090909,0.11363636363636363,0.3333333333333333,0.1111111111111111,0.3409090909090909,0.11363636363636363,0.23333333333333334,0.06666666666666667
2006/s/2006/822/44:1,0.26666666666666666,0.06666666666666667,0.375,0.0625,0.375,0.0625,0.375,0.0625,0.29411764705882354,0.058823529411764705,0.22727272727272727,0.045454545454545456,0.3333333333333333,0.13333333333333333,0.22727272727272727,0.045454545454545456,0.25,0.0625
2014/s/2014/943/6:2,0.4351851851851852,0.2962962962962963,0.256198347107438,0.10743801652892562,0.27350427350427353,0.1111111111111111,0.256198347107438,0.10743801652892562,0.2857142857142857,0.11607142857142858,0.23741007194244604,0.03597122302158273,0.28205128205128205,0.09401709401709402,0.23741007194244604,0.03597122302158273,0.2900763358778626,0.0916030534351145
2014/s/res/2160__2014_/79:1,0.2692307692307692,0.019230769230769232,0.24489795918367346,0.04081632653061224,0.2553191489361702,0.0425531914893617,0.24444444444444444,0.022222222222222223,0.19148936170212766,0.02127659574468085,0.16666666666666666,0.016666666666666666,0.24074074074074073,0.018518518518518517,0.16666666666666666,0.016666666666666666,0.1935483870967742,0.016129032258064516
2009/s/2009/170/31:1,0.4,0.0,0.3974358974358974,0.0,0.37037037037037035,0.012345679012345678,0.3974358974358974,0.0,0.3780487804878049,0.0,0.39759036144578314,0.0,0.42105263157894735,0.0,0.39759036144578314,0.0,0.4230769230769231,0.0
2010/s/2010/52/43:1,0.25,0.027777777777777776,0.17647058823529413,0.029411764705882353,0.23529411764705882,0.029411764705882353,0.17647058823529413,0.029411764705882353,0.17647058823529413,0.0,0.23529411764705882,0.029411764705882353,0.23529411764705882,0.029411764705882353,0.23529411764705882,0.029411764705882353,0.22857142857142856,0.02857142857142857
2005/s/2005/60/681:6,0.3157894736842105,0.15789473684210525,0.24,0.12,0.21739130434782608,0.08695652173913043,0.24,0.12,0.23809523809523808,0.19047619047619047,0.3,0.2,0.25,0.15,0.3,0.2,0.25,0.15
2000/s/2000/1190/94:1,0.3333333333333333,0.047619047619047616,0.3333333333333333,0.047619047619047616,0.3181818181818182,0.045454545454545456,0.3333333333333333,0.047619047619047616,0.30434782608695654,0.043478260869565216,0.25,0.08333333333333333,0.2727272727272727,0.045454545454545456,0.25,0.0,0.23809523809523808,0.0
2005/s/2005/699/316:1,0.35294117647058826,0.11764705882352941,0.15789473684210525,0.05263157894736842,0.2777777777777778,0.2222222222222222,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.2608695652173913,0.043478260869565216,0.4117647058823529,0.17647058823529413,0.2608695652173913,0.043478260869565216,0.44,0.08
2014/s/2014/943/36:2,0.19230769230769232,0.05128205128205128,0.20253164556962025,0.06329113924050633,0.20512820512820512,0.08974358974358974,0.1951219512195122,0.07317073170731707,0.2125,0.075,0.22784810126582278,0.06329113924050633,0.2222222222222222,0.06944444444444445,0.22784810126582278,0.06329113924050633,0.21686746987951808,0.04819277108433735
2005/s/2005/686/29:1,0.21739130434782608,0.043478260869565216,0.23076923076923078,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.23076923076923078,0.038461538461538464,0.18518518518518517,0.07407407407407407,0.2,0.03333333333333333,0.30434782608695654,0.043478260869565216,0.2,0.03333333333333333,0.19230769230769232,0.0
2005/s/2005/60/254:1,0.2727272727272727,0.09090909090909091,0.25,0.0625,0.25,0.09375,0.28125,0.09375,0.25,0.09375,0.2727272727272727,0.09090909090909091,0.35714285714285715,0.10714285714285714,0.30303030303030304,0.12121212121212122,0.27586206896551724,0.034482758620689655
2008/s/2008/379/226:7,0.28,0.08,0.391304347826087,0.043478260869565216,0.3333333333333333,0.041666666666666664,0.391304347826087,0.043478260869565216,0.3333333333333333,0.041666666666666664,0.2916666666666667,0.041666666666666664,0.2916666666666667,0.041666666666666664,0.2916666666666667,0.041666666666666664,0.28,0.04
2014/s/res/2178__2014_/55:1,0.3972602739726027,0.0,0.3670886075949367,0.0,0.358974358974359,0.0,0.3670886075949367,0.012658227848101266,0.38461538461538464,0.0,0.3707865168539326,0.0,0.4,0.0,0.3707865168539326,0.0,0.3918918918918919,0.0
2010/s/2010/462/10:4,0.21052631578947367,0.0,0.29411764705882354,0.0,0.23529411764705882,0.0,0.29411764705882354,0.0,0.2647058823529412,0.0,0.25,0.0,0.2222222222222222,0.0,0.25,0.0,0.21621621621621623,0.0
2014/s/2014/902/124:1,0.3076923076923077,0.15384615384615385,0.25,0.10714285714285714,0.1935483870967742,0.0967741935483871,0.25,0.10714285714285714,0.30434782608695654,0.17391304347826086,0.22580645161290322,0.12903225806451613,0.22580645161290322,0.12903225806451613,0.22580645161290322,0.12903225806451613,0.23333333333333334,0.1
2010/s/2010/528/133:1,0.2903225806451613,0.06451612903225806,0.23333333333333334,0.03333333333333333,0.25,0.03571428571428571,0.23333333333333334,0.03333333333333333,0.3103448275862069,0.06896551724137931,0.25,0.03125,0.25,0.03125,0.25,0.03125,0.25,0.03125
2010/s/2010/522/57:4,0.3055555555555556,0.08333333333333333,0.27906976744186046,0.11627906976744186,0.2857142857142857,0.11904761904761904,0.27906976744186046,0.11627906976744186,0.2619047619047619,0.09523809523809523,0.3111111111111111,0.1111111111111111,0.3181818181818182,0.11363636363636363,0.3181818181818182,0.13636363636363635,0.3191489361702128,0.0851063829787234
2012/s/2012/373/449:2,0.17647058823529413,0.029411764705882353,0.07692307692307693,0.0,0.10256410256410256,0.0,0.07692307692307693,0.0,0.08108108108108109,0.0,0.12121212121212122,0.0,0.16129032258064516,0.03225806451612903,0.12121212121212122,0.0,0.13793103448275862,0.0
2012/s/res/2082__2012_/71:1,0.29411764705882354,0.0,0.26666666666666666,0.0,0.19444444444444445,0.027777777777777776,0.26666666666666666,0.0,0.26666666666666666,0.0,0.2,0.0,0.25806451612903225,0.0,0.2,0.0,0.15625,0.0
2005/s/2005/603/95:2,0.3,0.05,0.25,0.05,0.2564102564102564,0.02564102564102564,0.25,0.05,0.225,0.025,0.3333333333333333,0.05128205128205128,0.32432432432432434,0.08108108108108109,0.3333333333333333,0.05128205128205128,0.2702702702702703,0.02702702702702703
2005/s/2005/60/640:5,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
2000/s/2000/1196/105:2,0.22580645161290322,0.03225806451612903,0.21875,0.03125,0.21428571428571427,0.03571428571428571,0.21875,0.03125,0.21428571428571427,0.03571428571428571,0.25,0.03571428571428571,0.25,0.03571428571428571,0.25,0.03571428571428571,0.1875,0.03125
2005/s/2005/60/457:3,0.23841059602649006,0.08609271523178808,0.20320855614973263,0.058823529411764705,0.23076923076923078,0.057692307692307696,0.20320855614973263,0.058823529411764705,0.19337016574585636,0.04419889502762431,0.21428571428571427,0.06493506493506493,0.23529411764705882,0.08496732026143791,0.22727272727272727,0.07792207792207792,0.22580645161290322,0.05806451612903226
2011/s/2011/463/181:2,0.42857142857142855,0.0,0.42857142857142855,0.0,0.45454545454545453,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.4166666666666667,0.0,0.42857142857142855,0.0,0.4166666666666667,0.0,0.375,0.0
2005/s/2005/634/17:2,0.09090909090909091,0.09090909090909091,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091
2014/s/prst/2014/3/798:1,0.3409090909090909,0.0,0.3191489361702128,0.0,0.3191489361702128,0.0,0.3191489361702128,0.0,0.32608695652173914,0.0,0.2857142857142857,0.02040816326530612,0.3409090909090909,0.022727272727272728,0.2857142857142857,0.02040816326530612,0.3488372093023256,0.023255813953488372
2006/s/2006/154/290:2,0.28,0.12,0.2545454545454545,0.10909090909090909,0.2545454545454545,0.10909090909090909,0.2545454545454545,0.10909090909090909,0.3076923076923077,0.11538461538461539,0.2692307692307692,0.11538461538461539,0.32653061224489793,0.16326530612244897,0.2692307692307692,0.11538461538461539,0.3018867924528302,0.1509433962264151
2014/s/2014/740/81:1,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.2222222222222222,0.07407407407407407,0.23076923076923078,0.07692307692307693,0.2222222222222222,0.07407407407407407,0.19230769230769232,0.038461538461538464
2006/s/2006/154/137:1,0.3829787234042553,0.06382978723404255,0.28888888888888886,0.0,0.2558139534883721,0.0,0.28888888888888886,0.0,0.2619047619047619,0.0,0.32142857142857145,0.03571428571428571,0.4,0.04,0.3103448275862069,0.017241379310344827,0.2545454545454545,0.03636363636363636
2003/s/2003/90/60:2,0.3125,0.03125,0.2727272727272727,0.0,0.30303030303030304,0.030303030303030304,0.2727272727272727,0.06060606060606061,0.3125,0.09375,0.3142857142857143,0.05714285714285714,0.3125,0.09375,0.3142857142857143,0.11428571428571428,0.3448275862068966,0.034482758620689655
2006/s/2006/822/15:3,0.1935483870967742,0.0,0.17647058823529413,0.0,0.18181818181818182,0.0,0.17647058823529413,0.0,0.18181818181818182,0.0,0.12903225806451613,0.0,0.16129032258064516,0.0,0.12903225806451613,0.0,0.1935483870967742,0.0
2005/s/2005/662/498:1,0.23076923076923078,0.07692307692307693,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.15384615384615385,0.0,0.25,0.08333333333333333,0.25,0.16666666666666666,0.25,0.08333333333333333,0.23076923076923078,0.07692307692307693
2010/s/2010/529/38:2,0.23529411764705882,0.11764705882352941,0.2777777777777778,0.16666666666666666,0.35714285714285715,0.21428571428571427,0.2777777777777778,0.16666666666666666,0.35714285714285715,0.21428571428571427,0.29411764705882354,0.17647058823529413,0.3125,0.1875,0.29411764705882354,0.17647058823529413,0.35714285714285715,0.21428571428571427
2009/s/2009/671/1:1,0.2962962962962963,0.0,0.42105263157894735,0.0,0.40625,0.0,0.42105263157894735,0.0,0.3888888888888889,0.0,0.2962962962962963,0.0,0.2962962962962963,0.0,0.2962962962962963,0.0,0.2962962962962963,0.0
2014/s/2014/9/105:3,0.3111111111111111,0.022222222222222223,0.2857142857142857,0.023809523809523808,0.2558139534883721,0.023255813953488372,0.2857142857142857,0.023809523809523808,0.23809523809523808,0.0,0.28888888888888886,0.0,0.26666666666666666,0.022222222222222223,0.28888888888888886,0.0,0.32558139534883723,0.0
2014/s/prst/2014/3/708:1,0.23529411764705882,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.0,0.25,0.0625,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0
2005/s/2005/625/91:3,0.5,0.13636363636363635,0.52,0.08,0.48,0.12,0.52,0.08,0.48,0.12,0.5416666666666666,0.08333333333333333,0.5416666666666666,0.08333333333333333,0.5416666666666666,0.08333333333333333,0.5416666666666666,0.08333333333333333
2012/s/2012/24/66:8,0.21621621621621623,0.0,0.20588235294117646,0.029411764705882353,0.19444444444444445,0.027777777777777776,0.20588235294117646,0.029411764705882353,0.21875,0.03125,0.2857142857142857,0.02857142857142857,0.24242424242424243,0.030303030303030304,0.2857142857142857,0.02857142857142857,0.2647058823529412,0.029411764705882353
2011/s/2011/245/126:4,0.2619047619047619,0.09523809523809523,0.1590909090909091,0.045454545454545456,0.21951219512195122,0.07317073170731707,0.1590909090909091,0.045454545454545456,0.18181818181818182,0.045454545454545456,0.2391304347826087,0.08695652173913043,0.24390243902439024,0.0975609756097561,0.2391304347826087,0.08695652173913043,0.22916666666666666,0.0625
2006/s/prst/2006/28/5:3,0.23214285714285715,0.017857142857142856,0.21666666666666667,0.03333333333333333,0.22807017543859648,0.017543859649122806,0.21666666666666667,0.016666666666666666,0.24561403508771928,0.017543859649122806,0.2909090909090909,0.07272727272727272,0.26229508196721313,0.01639344262295082,0.2909090909090909,0.05454545454545454,0.265625,0.015625
