id,en_es_DEEP_difference_general_rare_proportion,en_es_DEEP_difference_genre_rare_proportion,en_es_DEEPL_difference_general_rare_proportion,en_es_DEEPL_difference_genre_rare_proportion,en_es_GOOGLE_difference_general_rare_proportion,en_es_GOOGLE_difference_genre_rare_proportion,en_es_TRANSFORMERS_difference_general_rare_proportion,en_es_TRANSFORMERS_difference_genre_rare_proportion
2005/s/2005/636/433:1,-0.042329336921947625,0.015414729630535806,-0.022032693674484738,-0.021795782989812884,-0.03631840796019903,0.00995024875621886,-0.0029850746268655914,-0.01056257175660158
2001/s/res/1373_2001_/28:1,0.020703933747412,0.002760524499654915,-0.02561048243001779,-0.024419297200714674,0.013377926421404701,0.012040133779264273,0.016983695652174002,0.02309782608695654
2005/s/2005/60/233:10,-0.016025641025641024,-0.014423076923076872,-0.016025641025641024,-0.03525641025641024,-0.016025641025641024,-0.014423076923076872,0.018838304552590168,-0.051412872841444246
2006/s/2006/822/426:1,-0.015873015873015872,0.03968253968253965,-0.02777777777777779,0.019444444444444375,-0.015873015873015872,0.03968253968253965,0.004273504273504203,0.05982905982905984
2013/s/prst/2013/19/6:2,-0.02339181286549713,-0.03508771929824561,-0.02339181286549713,-0.03508771929824561,-0.02339181286549713,-0.03508771929824561,-0.02339181286549713,-0.03508771929824561
2014/s/2014/957/46:2,0.03636363636363643,-0.0072727272727273196,-0.030303030303030276,0.013468013468013407,0.03636363636363643,-0.0072727272727273196,0.03636363636363643,-0.0072727272727273196
2013/s/2013/792/37:1,0.038461538461538436,-0.019230769230769273,0.019230769230769273,0.0,0.038461538461538436,-0.019230769230769273,0.0,0.0
2004/s/2004/614/91:4,0.03449328449328448,-0.04120879120879117,0.03449328449328448,-0.02197802197802201,0.00603174603174611,-0.014285714285714346,0.0005772005772006206,-0.023376623376623384
2005/s/2005/572/159:2,-0.03271692745376961,-0.04694167852062592,-0.012474012474012502,-0.014553014553014498,-0.03271692745376961,-0.04694167852062592,-0.027027027027027,-0.027027027027026973
2005/s/2005/699/191:7,0.05645161290322581,0.07258064516129037,0.04783092324805341,0.04671857619577313,0.082313681868743,0.08120133481646274,0.01857282502443791,0.019550342130987386
2014/s/2014/923/11:1,-0.02941176470588236,-0.02941176470588236,0.0,0.02941176470588236,-0.02941176470588236,-0.02941176470588236,-0.05882352941176472,0.0
2009/s/2009/289/31:1,0.09046052631578949,-0.024671052631578982,0.07814992025518341,-0.019936204146730474,0.09046052631578949,-0.024671052631578982,0.00773993808049539,-0.01547987616099078
2005/s/2005/631/36:3,-0.10416666666666669,-0.07499999999999996,0.0,-0.0625,-0.10416666666666669,-0.07499999999999996,-0.03749999999999998,-0.07499999999999996
2008/s/2008/379/52:1,0.0510718789407314,0.025851197982345475,0.015262860373092213,0.01921989824759751,0.0510718789407314,0.025851197982345475,0.08953341740226989,0.06431273644388402
2014/s/2014/902/149:4,0.08540372670807461,0.12732919254658392,0.0,0.1071428571428572,0.08540372670807461,0.12732919254658392,0.02380952380952389,0.04761904761904767
2005/s/2005/66/51:2,-0.015224358974358976,0.0608974358974359,-0.044688644688644696,0.09304029304029304,-0.015224358974358976,0.0608974358974359,-0.03544494720965308,0.0829562594268477
2006/s/2006/742/5:2,-0.03636363636363632,0.036363636363636376,-0.0143356643356643,0.0013986013986013734,-0.03636363636363632,0.036363636363636376,-0.0030874785591766263,0.026072041166380733
2010/s/2010/52/33:2,0.03237742830712309,0.01803885291396856,0.010638297872340496,0.04521276595744683,0.03237742830712309,0.01803885291396856,-0.0786474164133738,-0.11550151975683887
2005/s/2005/62/22:1,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0
2001/s/res/1373_2001_/35:1,-0.011321909424724608,-0.01346389228886169,-0.005311513063451123,-0.018662072925638817,-0.011321909424724608,-0.01346389228886169,0.0031196823596142953,-0.0025524673851390345
2008/s/2008/800/62:1,0.04259094942324759,-0.04658385093167705,0.04259094942324759,-0.04658385093167705,0.04259094942324759,-0.04658385093167705,0.0,0.0
2014/s/2014/419/93:1,0.0,-0.006822612085769952,0.03205128205128199,-0.027065527065527006,0.0,-0.006822612085769952,0.030303030303030276,-0.0508417508417508
2005/s/2005/60/15:1,0.013888888888888895,0.00462962962962965,-0.012471655328798181,0.05139833711262276,0.013888888888888895,0.00462962962962965,0.016339869281045694,0.002178649237472796
2005/s/prst/2005/30/4:1,0.0892992663799646,0.03743991904882371,0.0394948335246843,0.023880597014925398,0.0892992663799646,0.05438907159119655,0.0394948335246843,0.03926521239954073
2005/s/2005/572/247:2,-0.08668730650154799,0.007739938080495334,-0.026315789473684292,0.0,-0.08668730650154799,0.007739938080495334,-0.08668730650154799,0.007739938080495334
2007/s/2007/229/24:5,-0.09893048128342241,0.008021390374331583,0.0,0.0,-0.06951871657754011,0.008021390374331583,0.011363636363636409,0.022727272727272707
2008/s/2008/379/47:1,0.03571428571428581,-0.0714285714285714,0.03571428571428581,-0.0714285714285714,0.03571428571428581,-0.0714285714285714,0.010351966873706098,-0.035196687370600444
2014/s/2014/276/128:3,-0.0892857142857143,-0.029761904761904767,-0.05102040816326531,-0.017006802721088454,-0.0892857142857143,-0.029761904761904767,-0.057142857142857106,-0.010476190476190417
2006/s/2006/822/376:5,-0.1111111111111111,0.0,-0.1111111111111111,0.0,-0.1111111111111111,0.0,-0.1333333333333333,0.022222222222222254
2005/s/2005/60/469:1,0.08799497171590201,-0.06473915776241357,0.08799497171590201,-0.06473915776241357,0.06096794468887498,-0.06473915776241357,0.06569767441860472,-0.01744186046511631
2008/s/2008/187/21:2,-0.02569169960474299,-0.007905138339920903,0.0,-0.08695652173913049,-0.02569169960474299,-0.007905138339920903,0.08902691511387173,-0.06418219461697727
2009/s/res/1894_2009_/23:1,-0.04223095966215229,0.04470656764234748,-0.0291720291720291,0.0493350493350494,-0.04223095966215229,0.04470656764234748,-0.035642135642135586,0.0652236652236653
2005/s/2005/699/320:3,-0.11627906976744179,0.023255813953488413,0.008859357696566983,0.017165005537098654,-0.0863787375415282,0.017165005537098654,-0.023255813953488302,0.0
2005/s/2005/60/488:2,-0.13999999999999999,0.0,-0.13999999999999999,0.039999999999999925,-0.13999999999999999,0.0,-0.1333333333333334,-0.050000000000000044
2006/s/2006/822/141:5,-0.02813852813852824,0.12337662337662336,-0.1363636363636364,0.13636363636363635,-0.045454545454545525,0.13636363636363635,-0.10474308300395263,0.1482213438735177
2014/s/2014/929/77:1,-0.017272727272727273,0.038181818181818206,-0.017272727272727273,0.038181818181818206,-0.017272727272727273,0.038181818181818206,-0.0282931354359926,0.012059369202226389
2014/s/2014/648/14:2,-0.0657969370391378,0.01588201928530908,0.0,0.0,-0.0657969370391378,0.01588201928530908,-0.07372505543237251,0.0005543237250553723
2012/s/2012/16/168:1,0.04812834224598933,-0.022281639928698693,0.018716577540106916,-0.022281639928698693,0.04812834224598933,-0.022281639928698693,0.04812834224598933,-0.022281639928698693
2013/s/2013/452/77:2,0.05502846299810252,0.050284629981024564,0.07505070993914811,0.07809330628803257,0.05502846299810252,0.050284629981024564,-0.016544117647058793,0.022058823529411797
2005/s/2005/60/222:1,0.029761904761904823,0.04166666666666674,0.029761904761904823,0.04166666666666674,0.029761904761904823,0.04166666666666674,-0.0710132890365448,0.0477574750830565
2011/s/2011/463/136:1,-0.03129713423831071,-0.0641025641025641,-0.011689291101055821,-0.044494720965309154,-0.03129713423831071,-0.0641025641025641,-0.011689291101055821,-0.0641025641025641
2014/s/2014/276/145:4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012/s/2012/244/32:1,0.09747899159663864,-0.0638655462184875,0.1563025210084033,0.024369747899159577,0.11428571428571421,-0.05714285714285716,0.06409266409266412,-0.07181467181467183
2012/s/2012/24/57:4,-0.007092198581560294,0.029314420803782548,0.016717325227963487,0.0785207700101318,-0.007092198581560294,0.029314420803782548,-0.007092198581560294,0.029314420803782548
2011/s/2011/463/374:8,-0.026201923076923095,-0.019471153846153832,-0.03076923076923077,-0.01538461538461533,-0.026201923076923095,-0.019471153846153832,-0.035198135198135194,0.018881118881118875
2004/s/2004/384/98:1,0.018356278681685406,-0.020025031289111372,0.04518329070758739,-0.0038363171355497716,0.018356278681685406,0.0012515644555695093,0.013480392156862697,-0.014705882352941124
2005/s/2005/635/105:1,0.1029411764705882,0.014705882352941124,0.06578947368421051,-0.013157894736842146,0.1029411764705882,0.014705882352941124,0.15000000000000002,0.0
2005/s/2005/60/386:1,-0.020779220779220786,0.0121212121212122,-0.012285012285012276,0.02293202293202301,-0.020779220779220786,0.0121212121212122,0.008456659619450302,0.0028188865398167673
2005/s/2005/60/937:1,0.0734042553191489,-0.026063829787234094,0.0160871821484172,-0.02179553710430726,0.0734042553191489,-0.026063829787234094,0.023404255319148914,-0.051063829787234005
2000/s/2000/1196/60:3,-0.010080645161290314,0.04233870967741937,0.04105571847507328,0.08211143695014667,-0.010080645161290314,0.04233870967741937,-0.01955034213098733,0.05180840664711639
2011/s/2011/463/367:1,0.05863539445629001,0.0007995735607675414,0.04020221473278773,-0.02166586422725081,0.05863539445629001,0.0007995735607675414,0.023526435618517638,-0.00252972426005571
2014/s/2014/919/26:2,0.015531660692950922,0.02628434886499409,-0.021505376344086058,0.02628434886499409,0.015531660692950922,0.02628434886499409,0.015531660692950922,0.06332138590203107
2014/s/2014/740/25:5,-0.009868421052631582,0.07072368421052633,0.004244482173174802,0.03140916808149408,-0.009868421052631582,0.07072368421052633,-0.03560371517027866,0.024767801857585203
2005/s/2005/611/37:1,0.04395604395604391,-0.038461538461538436,0.032051282051282104,0.1282051282051282,0.04395604395604391,-0.038461538461538436,0.0,0.0
2013/s/prst/2013/1/18:2,-0.04009324009324011,0.010955710955710907,-0.024708624708624727,-0.004428904428904423,-0.024708624708624727,0.010955710955710907,-0.05065581184984175,-0.010628674807779293
2012/s/2012/16/135:1,0.04578754578754579,0.03663003663003661,0.0714285714285714,-0.023809523809523836,0.04578754578754579,0.03663003663003661,0.0063879210220673666,-0.004645760743321681
2014/s/2014/901/2:1,0.002024291497975783,-0.018218623481781382,-0.030808729139922886,-0.03979460847240046,0.002024291497975783,-0.018218623481781382,-0.030808729139922886,-0.015404364569961526
2014/s/prst/2014/3/29:1,0.02296521445457622,0.024991556906450607,-0.021164021164021107,-0.050264550264550234,0.02296521445457622,0.024991556906450607,-0.021164021164021107,-0.050264550264550234
2006/s/2006/822/233:3,0.0714285714285714,-0.10119047619047628,0.0766550522648084,-0.10932055749128922,0.0714285714285714,-0.10119047619047628,0.0714285714285714,-0.10119047619047628
2008/s/2008/379/151:1,0.032478632478632474,0.032478632478632474,-0.0363143631436314,-0.003794037940379469,0.032478632478632474,0.032478632478632474,0.006837606837606869,0.006837606837606813
2002/s/2002/685/38:6,0.0454545454545455,-0.045454545454545525,-0.014506769825918697,-0.03239845261121865,0.0454545454545455,-0.045454545454545525,0.02272727272727279,-0.045454545454545525
2011/s/2011/463/351:1,0.031578947368421095,0.06578947368421051,0.031578947368421095,0.06578947368421051,0.031578947368421095,0.06578947368421051,0.0,0.05263157894736836
2005/s/2005/625/126:2,0.053827751196172224,0.09210526315789469,0.04797979797979801,0.05555555555555558,0.053827751196172224,0.09210526315789469,0.045454545454545414,0.045454545454545414
2011/s/2011/463/249:7,0.0,0.07999999999999996,0.027692307692307683,0.009230769230769265,0.0,0.07999999999999996,0.05333333333333329,0.07333333333333336
2005/s/2005/668/8:1,-0.023748395378690612,-0.01732991014120666,0.01876172607879928,-0.011257035647279534,-0.023748395378690612,-0.01732991014120666,-0.008710801393728207,0.005226480836236891
2005/s/2005/60/604:1,0.0,0.0,0.0062056737588652156,0.01773049645390068,0.0,0.0,0.01944444444444443,-0.011111111111111183
2006/s/2006/822/170:10,-0.05882352941176469,0.11764705882352933,0.0,0.11764705882352933,-0.05882352941176469,0.11764705882352933,0.018382352941176516,0.10661764705882348
2005/s/2005/657/14:2,0.024137931034482807,-0.029885057471264354,0.05747126436781613,-0.06321839080459768,0.024137931034482807,-0.029885057471264354,0.014460511679644128,-0.0901001112347053
2003/s/2003/216/21:4,0.003846153846153888,0.0038461538461538325,0.09829059829059833,-0.012820512820512775,0.003846153846153888,0.0038461538461538325,0.0748987854251012,-0.05668016194331982
2002/s/2002/685/81:5,-0.04902597402597397,-0.022727272727272707,-0.001684636118598315,-0.03301886792452835,-0.04902597402597397,-0.022727272727272707,-0.05357142857142849,-0.0535714285714286
2003/s/2003/90/136:6,-0.008333333333333415,-0.13541666666666663,0.004310344827586188,-0.1411637931034483,-0.008333333333333415,-0.13541666666666663,-0.020161290322580627,-0.13004032258064513
2005/s/2005/68/10:6,0.017316017316017285,0.04155844155844157,0.017316017316017285,0.04155844155844157,0.017316017316017285,0.04155844155844157,0.017316017316017285,0.011255411255411296
2014/s/res/2160__2014_/16:1,0.027243589743589758,-0.028846153846153855,0.02001569858712715,-0.021193092621664023,0.027243589743589758,-0.028846153846153855,0.02001569858712715,-0.0007849293563579884
2005/s/2005/572/194:3,-0.00634920634920641,0.026984126984127,-0.0222222222222222,0.0,-0.00634920634920641,0.026984126984127,0.005555555555555591,0.016161616161616155
2008/s/2008/16/11:3,0.01092436974789912,0.05294117647058816,0.01092436974789912,0.05294117647058816,0.01092436974789912,0.05294117647058816,0.028571428571428636,0.0
2006/s/2006/822/339:4,0.06477732793522273,-0.07287449392712542,0.10964912280701766,-0.00877192982456132,0.06477732793522273,-0.07287449392712542,-0.1207430340557275,-0.07739938080495357
2014/s/2014/929/151:1,0.016339869281045694,-0.019607843137254832,0.0,0.0,0.016339869281045694,-0.019607843137254832,0.0,0.0
