mcc,accuracy,f1_score,tp,tn,fp,fn,auroc,auprc,eval_loss,acc,prec,rec,f1,data_name,model_name,seed,train_batch_size,epoch
0.7055413893134903,0,0,129,106,32,10,0.9363465749139819,0.9354156778667603,0.3250979284445445,0.8483754512635379,0.8012422360248447,0.9280575539568345,0.86,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,123,8,1
0.7512864418744061,0,0,133,108,30,6,0.9480763215514545,0.9426486553417004,0.32256340980529785,0.8700361010830325,0.8159509202453987,0.9568345323741008,0.880794701986755,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,123,8,2
0.7197222376182477,0,0,133,103,35,6,0.9239391095818998,0.9086188829559629,0.7117478052775065,0.851985559566787,0.7916666666666666,0.9568345323741008,0.8664495114006514,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,123,8,3
0.7251310647604584,0,0,129,109,29,10,0.9280054217495569,0.917069179706146,0.7738400300343832,0.8592057761732852,0.8164556962025317,0.9280575539568345,0.8686868686868687,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,123,8,4
0.7137831689063058,0,0,125,112,26,14,0.9308205609425504,0.9183578905808818,0.8420395056406657,0.855595667870036,0.8278145695364238,0.8992805755395683,0.8620689655172414,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,123,8,5
0.683867646673569,0,0,131,100,38,8,0.9211761025961839,0.921423489664183,0.3655005792776744,0.8339350180505415,0.7751479289940828,0.9424460431654677,0.8506493506493505,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,124,8,1
0.7035940369735885,0,0,134,99,39,5,0.9319674695026589,0.9309954053616616,0.4788205325603485,0.8411552346570397,0.7745664739884393,0.9640287769784173,0.8589743589743589,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,124,8,2
0.6901628840975635,0,0,131,101,37,8,0.907986654154937,0.8892763099488293,0.5656560858090719,0.8375451263537906,0.7797619047619048,0.9424460431654677,0.8534201954397395,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,124,8,3
0.6974292609664732,0,0,128,106,32,11,0.9257116046293401,0.9174031366040881,0.7792766690254211,0.8447653429602888,0.8,0.920863309352518,0.8561872909698998,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,124,8,4
0.6711848795621073,0,0,123,108,30,16,0.9242519028255657,0.9153084758358921,0.8623954256375631,0.8339350180505415,0.803921568627451,0.8848920863309353,0.8424657534246576,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,124,8,5
0.6527058112353173,0,0,100,127,11,39,0.9401000938379731,0.9355746623133379,0.34943999846776325,0.8194945848375451,0.9009009009009009,0.7194244604316546,0.7999999999999999,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,125,8,1
0.6866189727397425,0,0,138,90,48,1,0.9279532895422793,0.9102663831263353,0.5844621360301971,0.8231046931407943,0.7419354838709677,0.9928057553956835,0.8492307692307692,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,125,8,2
0.7114543008268083,0,0,121,116,22,18,0.9403607548743614,0.934396993598902,0.5429876248041788,0.855595667870036,0.8461538461538461,0.8705035971223022,0.8581560283687943,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,125,8,3
0.7282794952501349,0,0,134,103,35,5,0.9402043582525285,0.9373549822625931,0.7214452226956686,0.855595667870036,0.7928994082840237,0.9640287769784173,0.8701298701298702,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,125,8,4
0.721499999029307,0,0,126,112,26,13,0.941038473568971,0.9365987160818272,0.7531584699948629,0.8592057761732852,0.8289473684210527,0.9064748201438849,0.8659793814432989,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,125,8,5
0.6897127150439761,0,0,116,118,20,23,0.941038473568971,0.9391866563174188,0.34595324595769245,0.8447653429602888,0.8529411764705882,0.8345323741007195,0.8436363636363636,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,126,8,1
0.7112466847531659,0,0,120,117,21,19,0.9439578771765196,0.9386803218915063,0.4295276900132497,0.855595667870036,0.851063829787234,0.8633093525179856,0.8571428571428571,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,126,8,2
0.743786492979283,0,0,128,113,25,11,0.9434886873110209,0.9357851365196113,0.5177569190661112,0.8700361010830325,0.8366013071895425,0.920863309352518,0.8767123287671232,es_binary_verconf,ConfliBERT-Spanish-multilingual-cased-v2,126,8,3
