mcc,accuracy,f1_score,tp,tn,fp,fn,auroc,auprc,eval_loss,acc,prec,rec,f1,data_name,model_name,seed,train_batch_size,epoch
0.7220782513013035,0,0,134,102,36,5,0.9312897508080493,0.9104756457352926,0.4446307917435964,0.851985559566787,0.788235294117647,0.9640287769784173,0.8673139158576051,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,123,8,1
0.6969074679166432,0,0,103,130,8,36,0.9420289855072465,0.9344631128997563,0.5147288739681244,0.8411552346570397,0.9279279279279279,0.7410071942446043,0.824,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,123,8,2
0.743786492979283,0,0,128,113,25,11,0.9393702429360858,0.935819701209975,0.5657048324743906,0.8700361010830325,0.8366013071895425,0.920863309352518,0.8767123287671232,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,123,8,3
0.741938551271602,0,0,126,115,23,13,0.9379626733395893,0.9346540980859034,0.6722351908683777,0.8700361010830325,0.8456375838926175,0.9064748201438849,0.875,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,123,8,4
0.7551802458341513,0,0,125,118,20,14,0.9391617141069752,0.9372504303478003,0.6834468245506287,0.8772563176895307,0.8620689655172413,0.8992805755395683,0.880281690140845,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,123,8,5
0.6074908614164531,0,0,90,129,9,49,0.9268063809821708,0.922639951454358,0.44625112414360046,0.7906137184115524,0.9090909090909091,0.6474820143884892,0.7563025210084032,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,124,8,1
0.7112767852844577,0,0,118,119,19,21,0.9377541445104786,0.9318582772563314,0.38725802302360535,0.855595667870036,0.8613138686131386,0.8489208633093526,0.8550724637681159,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,124,8,2
0.7350954045855547,0,0,126,114,24,13,0.9357731206339277,0.9239471785302527,0.5765276551246643,0.8664259927797834,0.84,0.9064748201438849,0.8719723183391004,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,124,8,3
0.7400688145136065,0,0,121,120,18,18,0.9342612866228756,0.9308205012721904,0.5869995256265005,0.8700361010830325,0.8705035971223022,0.8705035971223022,0.8705035971223022,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,124,8,4
0.7481996090861556,0,0,125,117,21,14,0.9344698154519862,0.9289545465671771,0.6217484573523203,0.8736462093862816,0.8561643835616438,0.8992805755395683,0.8771929824561403,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,124,8,5
0.7449268950449207,0,0,133,107,31,6,0.9350954019393181,0.9285807380644902,0.3453588088353475,0.8664259927797834,0.8109756097560976,0.9568345323741008,0.877887788778878,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,125,8,1
0.7002255249289776,0,0,125,110,28,14,0.9336878323428215,0.9226104761528633,0.3938698172569275,0.8483754512635379,0.8169934640522876,0.8992805755395683,0.8561643835616439,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,125,8,2
0.6859330976687072,0,0,110,123,15,29,0.9247732248983421,0.921314093778612,0.8379133939743042,0.8411552346570397,0.88,0.7913669064748201,0.8333333333333334,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,125,8,3
0.7041093377622383,0,0,120,116,22,19,0.9281618183713898,0.9175247323011014,0.7687354882558187,0.851985559566787,0.8450704225352113,0.8633093525179856,0.8540925266903915,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,125,8,4
0.712317147630326,0,0,123,114,24,16,0.9278490251277239,0.9178398174266256,0.8161236246426901,0.855595667870036,0.8367346938775511,0.8848920863309353,0.8601398601398601,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,125,8,5
0.6591731281571908,0,0,106,123,15,33,0.9382233343759775,0.9365326673424202,0.3664021889368693,0.8267148014440433,0.8760330578512396,0.762589928057554,0.8153846153846155,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,126,8,1
0.6679180435223264,0,0,117,114,24,22,0.9265457199457826,0.9120744726233411,0.5643451511859894,0.8339350180505415,0.8297872340425532,0.841726618705036,0.8357142857142857,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,126,8,2
0.7618898996227449,0,0,124,120,18,15,0.9411948701908038,0.9226712930858402,0.5201039214928945,0.8808664259927798,0.8732394366197183,0.8920863309352518,0.8825622775800712,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,126,8,3
0.7617433929334612,0,0,123,121,17,16,0.9384839954123658,0.9076613271811068,0.572926253080368,0.8808664259927798,0.8785714285714286,0.8848920863309353,0.8817204301075269,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,126,8,4
0.7477437464838019,0,0,124,118,20,15,0.9359295172557607,0.9059435879637825,0.6487477719783783,0.8736462093862816,0.8611111111111112,0.8920863309352518,0.8763250883392226,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,126,8,5
0.6978493481074047,0,0,122,113,25,17,0.9275883640913356,0.9216346107625134,0.3416234056154887,0.8483754512635379,0.8299319727891157,0.8776978417266187,0.8531468531468531,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,127,8,1
0.7400688145136065,0,0,121,120,18,18,0.9447398602856845,0.937052658295026,0.3430253863334656,0.8700361010830325,0.8705035971223022,0.8705035971223022,0.8705035971223022,BinQuad_AR_EN_DEEP_verconf,ConfliBERT-cont-cased,127,8,2
